user_name,user_city,comment,praise,date,sentiment
果断痛失爱,福建,回忆里有我，只有我，也只剩我,2,2024-10-23 22:38:44,0.9299570673645451
在下l次雨,贵州,我很想见你 可是缺个身份 缺个理由.,0,2024-10-23 21:58:03,0.2271867541186492
在下l次雨,贵州,下次见会在星期几说谎的人有错一直原谅的人更有错.伤我心的话你说了一遍又一遍.你走了也好不然总担心你走.最近有点不顺利我也总是掉眼泪.是人都会变的 别再想着如初.,1,2024-10-23 21:56:57,0.8655056851430742
在下l次雨,贵州,你说爱易如反掌 我说幸福难如登天.我们之间一直没有扯平关于你爱占十分泪占七分初见心如水再见心如冰你不该对短暂出现的人执念太深你不愿续写，我不愿翻篇,1,2024-10-23 21:55:48,0.9994497045165932
在下l次雨,贵州,我懂悲伤是爱的代价我平静的接受我只想和你好希望你愿意爱意这么明显了 怎么做朋友.傻子这个称呼只有你能叫什么关系 谈什么话题 别越界.静静看着你俩互动你猜我有多痛,0,2024-10-23 21:54:47,0.9999941774549188
在下l次雨,贵州,破案了 他不喜欢我.我很想见你 可是缺个身份 缺个理由.因为我不幸福 所以频繁更新幸福必须要用眼泪铺路吗 哥哥.你的一句她好漂亮 自卑笼罩了我的14岁.为何幸福这条路如此坎坷.真正清醒的人 是不会反复选择一个人的.那一刻我的心酸和委屈全部都在泪里,0,2024-10-23 21:53:23,0.999999999963707
纯情涛涛酱,青海,我写的结束盛夏不,0,2024-10-23 21:48:09,0.5982792435833412
韩怡年,河南,这次和你必胜(>^ω^<)世界第二 你第一咯凸^-^凸想文案不如想你管它三七二十一 爱我你排第一(o^^o)吵一万次架 那就和好一万零一次咯,2,2024-10-23 21:47:27,0.12441139145646263
是甜不是天啦,山西,我什么也不图 我就图你能真心待我.,2,2024-10-23 21:39:47,0.7189221185419676
7clockgirls,山东,摔了那么多跤我想我这次应该是幸福的.,2,2024-10-23 19:12:58,0.9910817604377665
7clockgirls,山东,怎么甘心做朋友再看一眼还是想拥有.,4,2024-10-23 19:12:54,0.9072166813431436
7clockgirls,山东,全世界都在指责我谁来拥抱我的不堪.,0,2024-10-23 19:12:49,0.7463121820026775
7clockgirls,山东,你完全了解我的那一刻你开始厌恶我了.,0,2024-10-23 19:12:44,0.741240336570447
7clockgirls,山东,.相爱容易可是在我眼里却像一道难题..,0,2024-10-23 19:12:37,0.9936503331904885
7clockgirls,山东,你权衡利弊考虑了所有唯独没有考虑我.,0,2024-10-23 19:12:22,0.1978733715000881
7clockgirls,山东,曾经那个还在玩过家家的我们早已变了模样.,0,2024-10-23 19:11:55,0.8894653365124833
7clockgirls,山东,我会珍惜每个人但我不会挽留任何人.,0,2024-10-23 19:11:49,0.8593103428402474
7clockgirls,山东,早就发现你待我不如从前了我没说而已.,0,2024-10-23 19:11:43,0.198049494897936
7clockgirls,山东,恨不起来在无数个瞬间就慢慢原谅你了.,0,2024-10-23 19:11:10,0.9634112528300242
7clockgirls,山东,你拉黑我的那天我在庆幸我有小号.,0,2024-10-23 19:11:06,0.997250968233315
7clockgirls,山东,勉强多没意思不回就是了,0,2024-10-23 19:11:02,0.010286346011690317
7clockgirls,山东,你拉黑我的那天我在庆幸我有小号.,3,2024-10-23 19:10:55,0.997250968233315
7clockgirls,山东,我又能做错什么我也只是一个十几岁的小朋友.,0,2024-10-23 19:10:46,0.8230706308266235
7clockgirls,山东,全是自己想的没二改,0,2024-10-23 19:10:35,0.22798669433017626
7clockgirls,山东,我是你养出来的性子我的一切都和你相似.,1,2024-10-23 19:10:27,0.4534323878841009
7clockgirls,山东,没关系你不喜欢我我能理解毕竟我不漂亮,1,2024-10-23 19:10:21,0.9573462316395347
许愿小冰,湖南,缘起我只看得见你缘尽我永远看不见你可惜爱没有遮天树只有一物降一物.时代变了反倒揣着真诚的人掉眼泪.笔下画不完的圆心间填不满的缘.那些动心的话就烂在心底吧.你不懂我的经历你只知道我矫情.别再骗我啦我的心已经碎碎的了.有缘无份见面也只能擦肩而过.,0,2024-10-23 17:47:04,0.9999998377935907
许愿小冰,湖南,缘起我只看得见你缘尽我永远看不见你可惜爱没有遮天树只有一物降一物.时代变了反倒揣着真诚的人掉眼泪.笔下画不完的圆心间填不满的缘.那些动心的话就烂在心底吧.你不懂我的经历你只知道我矫情.别再骗我啦我的心已经碎碎的了.有缘无份见面也只能擦肩而过.,1,2024-10-23 17:45:45,0.9999998377935907
许愿小冰,湖南,缘起我只看得见你缘尽我永远看不见你可惜爱没有遮天树只有一物降一物.时代变了反倒揣着真诚的人掉眼泪.笔下画不完的圆心间填不满的缘.那些动心的话就烂在心底吧.你不懂我的经历你只知道我矫情.别再骗我啦我的心已经碎碎的了.有缘无份见面也只能擦肩而过.,0,2024-10-23 17:45:22,0.9999998377935907
许愿小冰,湖南,缘起我只看得见你缘尽我永远看不见你可惜爱没有遮天树只有一物降一物.时代变了反倒揣着真诚的人掉眼泪.笔下画不完的圆心间填不满的缘.那些动心的话就烂在心底吧.你不懂我的经历你只知道我矫情.别再骗我啦我的心已经碎碎的了.有缘无份见面也只能擦肩而过.,0,2024-10-23 17:45:15,0.9999998377935907
蓝心疼凋,广东,是啊！他一直都在我身边[多多大哭],0,2024-10-23 15:57:05,0.9569053033309334
W愛妳卟變W,浙江,可是我的青春不是在蝉鸣声中结束的啊[多多大哭],0,2024-10-23 14:51:31,0.9967344919262574
永不落幕的悲伤,北京,抱抱，别难过啦，乖乖[多多可怜],0,2024-10-23 13:11:57,0.6136217380874908
梦途爱情之旅-凡先生,广东,可是一碗粥放一夜也不会变馊啊……,0,2024-10-23 12:10:37,0.3359747040420382
一眼望穿你的虚伪sgr,北京,其实心里都清楚只是不愿承认罢了,0,2024-10-23 12:02:35,0.3068317294434836
阿宇abc,广东,我好像只听进去了前半句[惶恐],0,2024-10-23 11:41:58,0.10413664831170422
她真的喜欢过我呀_,安徽,试一试不会怀孕的,0,2024-10-23 11:17:17,0.8596339600459385
黑心迷宫企业,广东,WHYIPZN,0,2024-10-23 08:21:29,0.5
温清受,广东,今天生日 晚安,0,2024-10-23 03:23:33,0.7073971518578543
离砚清,湖南,晚安，安晚。,1,2024-10-23 03:16:29,0.7542098872770014
不是六月27,浙江,慢慢地习惯身边有你的温暖慢慢地喜欢简简单单的浪漫,0,2024-10-23 01:55:15,0.9998272104671119
月腍L,河北,祝幸福！,0,2024-10-22 22:57:45,0.9839510309814015
月腍L,河北,+1,0,2024-10-22 22:57:02,0.8
八个大枣儿,江苏,表白过后有可能连朋友都做不了，不如默默喜欢。毕竟太贪心会进黑名单的,0,2024-10-22 22:49:07,0.15193044318555382
纯情涛涛酱,青海,故事的开始，都是在蝉鸣声之中开始故事的结尾都是带着遗憾结束于盛夏,3,2024-10-22 22:14:43,0.9994165020448613
会议室前卫古典乐器,贵州,我一直爱着你,0,2024-10-22 21:29:25,0.7483050847457626
ID凌娢,江苏,爱情就像一道菜一旦隔夜就变质了.,1,2024-10-22 18:31:22,0.443941809982877
zy_Lib,浙江,分手了，我准备好的生日礼物没送出去，十月29号的机票也没意义了，你说不会再删我，喜欢的时候说的话只有在喜欢的时候做数，可在我睡醒的时候一切都被拉黑了仿佛消失了只留了你打不通的电话和我没来得及去的地址，算了就这样,0,2024-10-22 17:00:47,0.0053163699998172165
zy_Lib,浙江,谈恋爱有什么好，值得这么多人以身犯险，你断崖式的离开，短暂的亲密，我需要熬多少个夜才能缓过来，没边界感真的很令人讨厌，被欺骗也是，你隐藏在线跟别人打游戏真的不会想起来我吗，我问你你就生气说我不信你，已经第三次了，一次次忍让最后得到欺骗,0,2024-10-22 17:00:32,0.10662632256326354
兰斯洛特angel,北京,身边一直是同一个人才是最值得骄傲的事,0,2024-10-22 16:50:44,0.9945326116190256
一颗星星少女,江西,嗯知道了,0,2024-10-22 16:36:35,0.5262327818078083
一颗星星少女,江西,对啊[可爱],0,2024-10-22 16:31:04,0.8088888888888889
EIBK,河北,“老人说过，得到就要珍惜，错过就慢慢忘记，放得下就别去回忆”,0,2024-10-22 16:07:32,0.9998517286134362
冥王星mks,北京,但是要相信一切都会变好哒！[多多大笑],0,2024-10-22 15:15:06,0.926266022930729
养一只小猫叫无忧,吉林,当选择遇上心动就会无限破例,0,2024-10-22 14:51:25,0.9730490202655869
小莹-文案,广东,接下来就是 10.23霜降 11.7立冬 12.6大雪 12.27冬至 1.1元旦 1.29春节 谁会陪你过呐,0,2024-10-22 13:16:13,0.6628340571779564
钝剑有锋,北京,希望我早日走出自己的怪圈[多多大笑],0,2024-10-22 12:28:57,0.827464686159786
Afsiena,浙江,不会 但是我会恨我自己,0,2024-10-22 12:14:36,0.7925923696510674
呆呆的萝卜酱,浙江,在爱里找破绽 是走不远的,0,2024-10-22 12:12:32,0.31371245038699225
心为明镜吾为镜中人,浙江,如果只有痛苦，爱将变得毫无意义了[多多捂脸],2,2024-10-22 11:46:56,0.20303119908775202
宇智波辣鱼,广东,我们试试吧,0,2024-10-22 10:10:20,0.7525773195876289
ZZ__睡不着,四川,我也想娶你,0,2024-10-22 09:03:34,0.6171846650860824
泰爱夏天,山东,张学良活到了101岁，但少帅死在了他的35岁,1,2024-10-22 09:01:50,0.3138713823260254
--_佑_--,浙江,我会一直陪着你[多多大哭],0,2024-10-22 07:29:25,0.9547285115223255
-意沅,广西,看清那一刻 一文不值情话听听就好了 别太天真没有我 你依旧有人陪不是吗说太多不如沉默 想太多我也会难过我慢慢选择了闭嘴 不再倾诉幸福一分 痛苦就会加倍人是我自己选的 不幸福我也认了因为我最信任你 所以你总骗我,0,2024-10-22 01:35:21,0.9996166830515134
-意沅,广西,欺骗我那么多你真的问心无愧吗那些不作数的承诺我替你抹去你给我的痛太多了可我还是只记得你的好如果有一天我能幸福我就原谅这一切痛的从来不是我手上的疤而是我的心我的世界好小连你也讨厌我你不在的日子我的委屈讲给谁听,0,2024-10-22 01:32:37,0.9980407617399596
-意沅,广西,或许 失去比拥有更踏实你对我好的那段时间 我真的记了好久留不住的东西太多了 所以尽力就好了你的态度告诉我 我的存在分文不值某天 你也是轻描淡写的一页誓言夹杂着永远再听也会生锈当你学会珍惜时 或许我已经走远了我不需要千言万语 一份真诚就够了,0,2024-10-22 01:24:41,0.9992752594134301
偷喝汽水_-s,山西,露出点破绽吧 让我知道你在想我,1,2024-10-21 23:56:02,0.43343833821596867
小念放不下,河南,他幸福了  你会哭吗？,1,2024-10-21 22:18:02,0.9633872796734673
K-kkw,浙江,无法否认在某种时刻是真的很幸福,0,2024-10-21 22:07:17,0.9988424220644982
汶源休,新疆,回不了过去 改不了现实，却偏偏有一颗念旧的心,0,2024-10-21 21:02:23,0.1507662401655604
幸福路_1号,河南,嗨，从今天到11月9日，距离我的生日还有20天哦[憨笑],1,2024-10-21 19:37:51,0.0038273551318916965
爱她只是过去式,山东,爱的本质就是无尽的痛苦 唯一的解药就是对方的回应 以及同等的爱,3,2024-10-21 18:41:47,0.9989588248861901
瞭望星空lnc,浙江,不会 因为双向奔赴才有意义 单方面的喜欢只会让自己越来越累,0,2024-10-21 18:40:18,0.6033534127238154
窝是遇祎呀,江苏,没有过不去的经历 只有走不出的自己,0,2024-10-21 17:47:08,0.8673411985367325
风居住过的街l,浙江,可是你只爱我明媚的一面啊[流泪],0,2024-10-21 17:39:03,0.8765474568937871
有坂椎名,北京,在难过的时候 就听一些快乐的歌吧[多多大笑],0,2024-10-21 16:33:06,0.9951020173848357
哥的帅气你不知,浙江,你也不是我种的花草，凭啥要对你笑,0,2024-10-21 16:23:14,0.8849800119321826
ins音乐志,广东,他看起来也很痛苦 我就放过他了,0,2024-10-21 16:10:10,0.7809575822209472
娃娃和蛙蛙,浙江,把爱收进心里吧 你值得更好的,0,2024-10-21 15:44:09,0.6960821223417343
linzgl,浙江,希望你开心一点！要天天开心哦[多多大笑],0,2024-10-21 15:02:19,0.9885874822787509
墨卿柒月,北京,但若你问 我为何而来 那便是为你而来,0,2024-10-21 14:20:38,0.36265206036866815
風雨後虹Miko,北京,我猜你是在说“手铐”,0,2024-10-21 13:58:53,0.5451158245969108
韩怡年,河南,我就是没人爱的joker🤡,1,2024-10-21 13:00:16,0.6119115086085054
温暖UUU,浙江,我想你了,0,2024-10-21 05:03:53,0.5441789912779675
染丿奈落,黑龙江,要开心哦,0,2024-10-20 23:56:27,0.7428571428571427
芝士酱r,重庆,接下来就是 10.23 霜降搜  11.7立冬 12.6大雪 12.27冬至 1.1元旦 1.29春节 谁会陪你过呐,1,2024-10-20 23:47:17,0.5322275413666244
冷肆大王,广东,就差一点就相爱了 好可惜.,0,2024-10-20 21:30:18,0.3969449502095015
Xia_613,新疆,我尝试与你倾诉 却发现我孤身一人.,1,2024-10-20 21:05:12,0.9307931105594925
ks_雨别,河北,我需要一个永不变心的恋人 来接受我的孩子气.,1,2024-10-20 18:28:33,0.9812211890448448
-他说我好乖-,四川,人生会遇见3种人第一种:两人都很相爱 但却不能在一起 这叫遗憾.第二种:你喜欢他 他不喜欢你 这叫意难平.第三种:他喜欢你 你喜欢他 这叫生活.下一站 生活.挚爱 我好想你.错过就错过吧 向前走 不回头.别念旧 万一他在哪个地方诋毁你呢.在你不知道的地方 存在很多危险.宝宝 强扭的瓜不甜.,1,2024-10-20 17:26:53,0.9999982976135524
-他说我好乖-,四川,蒲公英一吹就散 那我们呢 我们会不会也这样.你说你爱我 那我问你 你知道我的喜好吗.人生下来不是受罪的.没有不会爱人 只有不想爱人.许放对林兮迟的偏爱和例外 惊艳了我好久.会幸福的 只是没遇见对的人.老天总让我们错过 可能是因为 后面有更好的人.,0,2024-10-20 17:22:14,0.9645543510852806
-他说我好乖-,四川,你眼光好差啊 居然看上了我.在你不相信我的那一刻 我就知道 我们不会长久.我们的关系为何如此淡.不知道从什么时候开始 我不执迷于你.世界没有恋爱脑和舔狗 只是因为太爱了.好喜欢你待我如初.待我长发及腰 我定嫁你为夫.我们都要好好的 我们还要见面 这是我们的约定.,0,2024-10-20 17:17:16,0.9995345140598667
-他说我好乖-,四川,你不爱就算了 别装作爱我.你知道吗 你的爱好廉价.我不值钱 你离我远点.喜欢我吗 不喜欢又为何靠近我.哥哥 你能不能回来.还记得吗 那年初夏是我们相遇的时候.又是一年春 你还在吗.我爱你啊 但别拿我的爱当笑话谈.一边说爱我 一边又和兄弟诋毁我 是吗.年少轻狂的喜欢 至今也在怀念.,1,2024-10-20 17:13:14,0.9997874560059857
-他说我好乖-,四川,我是什么很j的人吗 都不敢公开我.那时的你事事有回应.说真的 我们真的该和好了.他们都幸福了 你为什么还不找我.我们现在的关系算是暧昧对象吗.小乖 为何如此执着.你占满了我的青春 我忘不掉.在他们说你渣的时候 我拼命维护 你知道吗.我好难受 快回来吧.他们不爱我 你能不能不要离开.,0,2024-10-20 17:08:58,0.999570329650639
ks贝利亚大王,山西,见过花开就好 又何必在意花为谁开,2,2024-10-20 17:07:18,0.1200568797310122
-他说我好乖-,四川,爱我连同我的破碎吗.知道你不爱我 可我还是想拼一把.没有你在我好难熬.你回来好不好 我好想你.如果全世界都容不下你 那我用我的小世界来温暖你.你的心跟冰块一样.又是一年冬 可是是没你的冬天.没有你在 我有多难受.,0,2024-10-20 17:04:23,0.9998670182693135
薄荷音王子o,北京,你给我好好读书,0,2024-10-20 16:13:58,0.8625858274745941
天帝盟魔神帝麾,北京,即使无法阻止凋零，也要在枯萎之前绽放过,0,2024-10-20 16:09:02,0.9131310272284656
再虐我就桑心了,广西,幸福本不属于我 我何必强求呢.,0,2024-10-20 15:53:50,0.9303929698034552
蛋怡ovo,安徽,讨厌长大,1,2024-10-20 15:36:10,0.8148134761220276
蛋怡ovo,安徽,天天开心,0,2024-10-20 15:34:50,0.8834014393042217
小悠哥,山东,你好，再见！我叫小生,0,2024-10-20 15:27:07,0.6689777864938221
星球兴奋暗潮,广东,“同频的人像礼物 但爱你的人会为你调频.”,0,2024-10-20 14:31:10,0.9710910342756741
狂热血少年,北京,我选择追逐梦想，不再为了谁而停留。,0,2024-10-20 14:30:32,0.9965841897387892
落尘离宇,山东,想你了少帅,1,2024-10-20 14:19:12,0.5180297910986704
严小只_,湖北,[吐舌][呲牙][呲牙],0,2024-10-20 14:17:33,0.39649036561138595
严小只_,湖北,[色][吐舌][吐舌],0,2024-10-20 14:17:29,0.1831027742860435
严小只_,湖北,[大哭][大哭][大哭],0,2024-10-20 14:17:25,0.905623576489256
严小只_,湖北,[吐舌][撇嘴][撇嘴],0,2024-10-20 14:17:22,0.07851137911836703
严小只_,湖北,[发怒][发怒][发怒],0,2024-10-20 14:17:17,0.009453081193363189
严小只_,湖北,[亲][亲][亲],0,2024-10-20 14:17:14,0.9164221549977228
严小只_,湖北,[惊恐][惊恐][惊恐],0,2024-10-20 14:17:12,0.39649036561138595
严小只_,湖北,[蛋糕][蛋糕][蛋糕],0,2024-10-20 14:15:24,0.9930024159640677
严小只_,湖北,[圈][圈][圈],0,2024-10-20 14:15:19,0.14996506837439905
严小只_,湖北,[圈][圈][圈],0,2024-10-20 14:15:16,0.14996506837439905
严小只_,湖北,[圈][圈][圈],0,2024-10-20 14:15:11,0.14996506837439905
严小只_,湖北,[圈][圈][圈],0,2024-10-20 14:15:05,0.14996506837439905
严小只_,湖北,[外星][外星][外星],0,2024-10-20 14:14:59,0.06920943708604954
严小只_,湖北,[生气][生气][生气],0,2024-10-20 14:14:54,0.07588960619421703
严小只_,湖北,[怒][撇嘴][撇嘴],0,2024-10-20 14:14:46,0.045615254068941624
严小只_,湖北,[惊恐][惊恐][惊恐],0,2024-10-20 14:14:34,0.39649036561138595
严小只_,湖北,[怒][怒][怒],0,2024-10-20 14:14:24,0.10392600714310374
严小只_,湖北,[大笑][大笑][大笑],0,2024-10-20 14:14:20,0.8588415916781016
严小只_,湖北,我是人机,0,2024-10-20 14:14:14,0.5
严小只_,湖北,更丰富的是什么时候回来呢，我们的生活方式是什么时候回来呢，,0,2024-10-20 14:13:48,0.8939044702465914
严小只_,湖北,手套约有黑脚🏠今🈴️呼呼接窥筽、我们的,0,2024-10-20 14:12:50,0.7298942685582357
严小只_,湖北,阿斯顿法国红酒快乐哈嘎有特权的害单号动🈴️哇,0,2024-10-20 14:12:17,0.9493502210249758
严小只_,湖北,啊人都充分发挥有多高怪声怪气全日制个人的田野蛋糕狗仔了[狗]……我们的一生总是那么的美好回忆了我们自己去面对生活状态和好野？和j开卷有益一样大悅g待遇姓名： 徐慕颜日期：10.1作业已 全部完成：✅ 状态:积极主动打分：6（10分满分）据给她土蜂与tv一下特瓦噢g t te wiu d y y q yu,0,2024-10-20 14:10:55,0.9999980916745748
严小只_,湖北,我们的生活方式是什么时候回来呢，我们的生活方式就是说我的生活状态不佳。我们都在一起吧嘻嘻[呲牙]！我们都在等着看看去的时候我们都已经看到了哟！我们都已经看到了吗这么火爆真的好喜欢这个节目真的是太好笑一笑啦！我们一起努力奋斗了一生中最重要最喜欢[亲亲]！我们自己在这里度过这几次了！我们,0,2024-10-20 14:10:03,0.9999996573643314
严小只_,湖北,今天我生日[蛋糕]……你们可以回评论吗？  （[女孩][开心][大笑][可爱][憨笑][呲牙]）,0,2024-10-20 14:06:29,0.9783466919587789
Gsco__天,浙江,没回消息就是答案 不回消息就是最好的回答,0,2024-10-20 14:06:09,0.030426183500435466
严小只_,湖北,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈h h,0,2024-10-20 14:00:54,1.0
严小只_,湖北,你们的评论呢？,0,2024-10-20 13:59:31,0.3913043478260875
严小只_,湖北,我们一起努力吧！,0,2024-10-20 13:58:31,0.6349206349206349
严小只_,湖北,这种感觉真的是太好了！,0,2024-10-20 13:58:16,0.499946894191601
很皮很皮的云公子,广东,我也有点慢热 但其实我只是害怕失去而已,0,2024-10-20 13:48:36,0.048532498768102506
舒希杨,黑龙江,不用在意别人，更不用自卑，为自己而活，自己成为自己的太阳。,0,2024-10-20 13:48:24,0.9788862696235008
舒希杨,黑龙江,那咋了，做好自己就好，不用管别人，相信自己是好的。[多多调皮],1,2024-10-20 13:46:47,0.9784671613864572
如此灭绝人性,北京,有钱就什么都有了[多多耍酷],0,2024-10-20 13:31:54,0.6010530903685806
洛晓林,福建,希望你爱我的明媚也爱我的破碎,0,2024-10-20 13:21:44,0.945796686947972
釁優餘尒腎補鏃,北京,承诺只有听的人才记得,0,2024-10-20 13:14:21,0.7246088839284881
z懒洋洋大王_l,广东,当然！全世界最好的颜人中,1,2024-10-20 13:14:15,0.8505287603491674
腐之少女,浙江,我也很喜欢听你说的晚安！,0,2024-10-20 13:07:54,0.8428272624412662
血血食黑葬,北京,可喜欢你的人也会藏不住啊[多多捂脸],2,2024-10-20 13:05:33,0.06972088051021863
来啦乖乖,浙江,说到心里了,0,2024-10-20 13:01:17,0.39041446358519516
小凯hts,浙江,所爱的人亦是所恨之人,0,2024-10-20 12:40:36,0.9436220111328262
醉看夜星辰,河北,对你也是对我自己说，好好生活……,1,2024-10-20 12:33:00,0.8427187587443309
秋劫时雨,浙江,他说相逢必有期 但是我等不到,0,2024-10-20 12:07:36,0.36511935926743067
用户1441192427,广东,你一定能找到真正属于自己的那束光,0,2024-10-20 11:56:37,0.375271049533636
许愿小冰,湖南,号封了那么久 你们有注意到我嘛……,1,2024-10-20 11:27:43,0.2390640239508599
芝士酱r,重庆,到底是疑心太重 还是身边无人真诚,1,2024-10-20 10:55:38,0.4348076481100468
宇智波星野,上海,好听,0,2024-10-20 10:25:04,0.33333333333333337
熙可饱了,宁夏,你看起来很幸福 所以我妥协了,1,2024-10-20 10:18:51,0.9939425602380031
朔緯啧啧啧,浙江,等住,0,2024-10-20 09:56:12,0.39610256410256395
小浩_998,四川,今日话题: 暗恋会有结果吗？,2,2024-10-20 09:52:56,0.9636401026073632
阿库娅她不傻,江苏,张学良将军千古，新中国开过将军万岁,1,2024-10-20 09:22:01,0.719554468460615
白rap的线上女友,山东,➕1,0,2024-10-20 09:01:29,0.5
ID阿莹,重庆,我们早就有隔阂了 从你隐藏关系找别的女的那一刻起.,0,2024-10-20 08:30:53,0.9266255981239069
ID凌娢,江苏,哪有什么承诺都只是骗子惯用手法.,1,2024-10-20 08:23:26,0.058928198462630865
ID凌娢,江苏,你不是我的花匠 我凭什么把我交给你.,0,2024-10-20 08:20:32,0.2892486943668534
许羲然,云南,就算让我再讲一万遍 我还是𝙓𝙞 𝙒𝙖𝙣𝙜 𝙕𝙖𝙞 𝙒𝙤 𝙎𝙝𝙚𝙣 𝘽𝙞𝙖𝙣 𝘿𝙚 𝙎𝙝𝙞 𝙉𝙞,0,2024-10-20 07:14:50,0.5553834205548361
芸24uni,广东,“心是伤不完的 人不能只靠回忆活着”“千万人中 万幸与你相逢”“怎么形容以前的我们和现在的你们”“什么都不期待 只期待自己越来越好”“没有人告诉我我的开心比对错更重要”,0,2024-10-20 06:57:38,0.999793166749255
芸24uni,广东,“顺其自然吗可自然就没顺过我的意”“各有各的路要走 我不会说谁半路离我远 我只希望自己开心”“爱错了就回头吧 趁天还没黑你还记得路”“改不了熬夜的习惯也忘不了那段回忆”“含糊不清的关系也能让我彻夜难眠”,0,2024-10-20 06:55:16,0.9999610334563878
失望顶级木管乐,重庆,少帅,0,2024-10-20 01:53:55,0.5
姑娘请用茶,广东,今天说的最假的一句话“是”，却忘了其实我也是一个慢热的人呀,0,2024-10-19 23:42:30,0.17230057329334103
風有多溫柔D,广西,那天后我渐渐平静下来我在想既然不能再与你同行了那些承诺就抹去吧我还是希望你越来越好至少离开我你是解脱的 我也突然明白了什么叫不合适 爱意太满确实会把人吓跑但遗憾的不该是我 挫折太多慢慢磨平所有的爱很多时候我也渐渐相信爱情的发生是需要机缘的我不后悔认识你毕竟有一段时间你是真爱我,2,2024-10-19 23:36:35,0.999966444210725
-季忧,广西,哪有什么承诺都只是骗子惯用手法.心疼我的人我便万般珍惜.一路那么坎坷我不该幸福吗.泪水打湿我眼眶我们也无法再回从前.原来被爱是连表情包都会回复.模糊的记忆却是我永远忘不掉的.我也常常怀疑是不是我不够好.没有靠山所以脆弱的一面只留给自己.,0,2024-10-19 22:49:52,0.9990163178756207
白肯尼尼,江苏,等一个[多多大笑],0,2024-10-19 22:47:29,0.8313968698702506
拉丝斗魂,山东,1.长得丑2.情商低3.朋友少4.没钱5.圈子少6.自卑7.被别人歧视8.社恐9.表白被拒绝10.学习差11.社交能力低根据我的实际情况是写的，点个心心，以后家人平安健康[亲亲],1,2024-10-19 22:37:20,0.00031225570951765036
就让错,江西,初二[流泪],0,2024-10-19 22:29:38,0.9618442821679855
初冬季n,河南,缘分本就稀薄寡淡  相识一场何谈珍惜.,0,2024-10-19 21:23:13,0.9823484941965365
初冬季n,河南,幸福就像雨水打不到的每片叶子,1,2024-10-19 21:14:48,0.9619349852560074
简祎桉_,重庆,一张正主照片音乐:无情画文案:你说相逢必有时 可我觉得枯木难逢春,1,2024-10-19 20:43:40,0.9905419367806698
星球兴奋暗潮,广东,要开心哦,0,2024-10-19 20:27:22,0.7428571428571427
Honored-,河北,99,0,2024-10-19 19:44:12,0.4545454545454545
难相逢是常态__,河南,不一定要漂亮但一定要快乐,0,2024-10-19 19:32:31,0.987552915339327
故事终为遗憾,四川,你将我拉出黑名单时我真的绷不住了,0,2024-10-19 18:36:51,0.14230617389484357
呓冉颖,安徽,路过的拿杨颖文案砸死我,0,2024-10-19 17:30:07,0.46850846268940083
_uzgj,广东,想要100个赞的勋章[多多大哭][多多难过],0,2024-10-19 17:10:35,0.9969783311502578
梧桐-Oo,新疆,小乖们 退圈咯 这次退了就不回来啦.,1,2024-10-19 16:54:05,0.0736375465707132
Hadint_故殇,浙江,我很喜欢枫叶🍁可惜枫叶红时总多离别,1,2024-10-19 16:47:44,0.8839665289678238
默默-看-装X,广东,可是啊 不是只有她才有资格成为他的白月光呀 我也有我的执念 我们都有执念,0,2024-10-19 15:56:56,0.2628591784289074
记住笙笙-,湖北,我试图与你共情 却发现我们从未同频,0,2024-10-19 15:50:22,0.5550820745701954
偏青的柠檬,浙江,可是我说了那么多，你却只关心你在意的那一句,0,2024-10-19 15:42:53,0.7587236902463336
-撑伞,湖北,看到已读不回的消息我再也无话可说.,1,2024-10-19 15:28:47,0.05578738835262176
我们会适时相逢,安徽,喜欢简单的事干净的东西和清楚的感觉,0,2024-10-19 15:28:06,0.8376318025830886
小满不乖ian,甘肃,什么是避风港，钞票才是梦想,0,2024-10-19 15:19:32,0.5523870236114876
syrene723,江苏,😉+❤️=😘,0,2024-10-19 15:14:10,0.5
-a零忆-,河南,骗你的其实我也最擅长冷暴力只是舍不得对你.回忆这把生锈的刀 永远磨不平.我最大的失败就是遇见你.你权衡利弊考虑所有唯独没有考虑我.对你展露过的真心成为刺痛我的理由.和好如初太难幸福这条路我选择独行.,0,2024-10-19 14:50:43,0.8456364729275954
-a零忆-,河南,片刻的幸福需要永远的痛来尝还.当情绪到达极点沉默才是最好的选择.那些破烂不堪的誓言替你抹去从此的陌路.我总是嘴硬可我没有说想失去你啊.相遇是注定眼泪是教训.熬不完的夜只记得开始只是为了陪你.,0,2024-10-19 14:49:03,0.9999444463206617
